AlOH_Group_Content_correlation,Gravmap2016-grid-grv_ir_mean,Gravmap2016-grid-grv_cscba_mean,Opaque_Index_mean,Gravmap2016-grid-grv_cscba_std,MgOH_Group_Content_mean,IntrusionsBndys_UnconformableBndys,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_CSP_Geological boundary,MetamorphicBoundaries_Faults,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,MetamorphicBoundaries_Unconformities,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Unconformable boundary,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,AlOH_Group_Content_mean,Gravmap2016-grid-grv_cscba_correlation,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_correlation,Opaque_Index_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_dissimilarity,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,RockUnits_LAO_Serpentinite,MetamorphicFacies_Benambran_Greenschist facies,RockUnits_LAO_Ultramafic igneous rock,RockUnits_LAO_Sandstone,RockUnits_LAO_Granite,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Mudstone,RockUnits_LAO_Igneous rock,RockUnits_LAO_Conglomerate,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Andesite,RockUnits_LAO_Phyllite,RockUnits_LAO_Shale,RockUnits_LAO_Tuff and lapilli tuff,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Rhyolite,RockUnits_LAO_Dacite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Siltstone
-0.3756604539538339,-0.47280858653083685,-1.0927179027689142,0.6171771872941795,0.3750985687040393,-0.5917874988123474,-0.10997650498762664,0.8130637970863298,-0.5395469246280061,-0.6437460325566522,-1.1102987365515016,0.6235110102471505,-0.9124417169006913,-0.3665221912100136,-0.31581942545315095,-0.2661272330911348,0.07771318494264133,0.743855031752258,0.4544869004367667,0.05193909691911278,-1.4282632051433666,-0.7511905826399924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4427499601048248,-0.7194849037585913,-1.3186118266813633,1.4949406976655215,0.08938824561795737,-0.5917874988123474,-0.2878127725943734,-0.5891146775741822,-0.3872052556435738,-0.8477519328510583,-0.5604680746237631,0.5827225328545694,-0.8878659315208192,-0.7063328711712975,0.15423655309755602,0.03528746660180288,0.41143708998212064,-0.6974505220965326,0.8064433571436072,-0.27385460035419806,-1.4457630714397556,-0.27163321209305036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643982003407174,-0.9264607235477026,-1.5069665146383155,1.8825115223940911,-0.2298783523909394,-0.5917874988123474,-0.4656463191691117,-0.6471514156130038,1.176755086432964,-0.9942138592097233,-0.21909261383818837,0.46740510082181763,-0.8614140084531072,-0.9808781214073709,0.6458407605459432,-0.22790828854432962,0.8530212002051052,-0.5017675993403813,0.9511864188573881,-0.25975000036365425,-1.6281931844747195,-0.3614260586080535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.062063964666892,-1.084398990317447,-1.6582547417429774,1.695545427808048,-0.5061371566372979,-0.5917874988123474,-0.6434755226175966,-0.2805358432792949,0.31780472106375357,-0.8606600280575935,-0.04325403259988651,0.35353795833030494,-0.8383426353171624,-1.1464922206820654,0.9096447651552192,0.07323042882277092,0.6439649297421829,-0.23590152108464787,0.9219057156604502,-0.0285813707753801,-2.0275736947457443,-0.15045260064581317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8359414207323808,-1.1830123939671222,-1.7590303648506935,1.3178810513102859,-0.8481038678868277,-0.5917874988123474,-0.8212971519306741,-0.7784607771934599,-0.5573871861493734,-0.65747142644329,0.3877424498237004,0.2413913258864437,-0.8218092463444661,-1.1251364951465148,0.8982517177131896,0.3809587558632684,-0.0038806606304699937,-0.47902448415568344,0.6430555025073216,-0.034733319332187845,-2.1879491817633405,-0.11350244699141213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3349964158810796,-1.188197800094801,-1.7951076078454116,0.8408562451516398,-1.1756507523341788,-0.5917874988123474,-0.9991037150064381,-0.6348438182571894,1.2483053506918091,-0.45198107319867037,0.10965390252914749,0.13130110413719212,-0.8206684839770884,-0.7804428712783605,0.6923393743241226,0.4449717694244985,-1.4292564709727067,-0.10875575030792883,-0.23673941028081683,0.23143525227182773,-2.045073561042134,0.4812758328004452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1729762585267132,-1.0931765426237676,-1.7607483472864847,0.6195317295341617,-1.0629775731634836,-0.5917874988123474,-1.1768729823137238,-0.7764086714941651,3.0833298177372166,-0.4874081248260319,-0.07965372644372364,0.022210256948395523,-0.8352484060740669,-0.8497500371944599,0.33987321844045676,0.9656737433949891,0.6844096820995864,0.28674621094451125,-0.42704308891817805,0.16729932206538478,-1.628672632866401,0.38313940320218964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0196506402853251,-0.931592532943556,-1.6773532256535602,0.0940037680322322,-0.769641601669338,-0.04302565083448879,-1.3544967745504217,-0.5752585935106261,1.4131671144124411,-0.6208076370839469,0.16922949003422327,-0.08497396552594219,-0.8563494855544895,-1.0637343825336376,0.415800249731054,1.1105949453841728,1.3274827692251066,-0.7118795615538422,-0.15096911263130933,0.1331997842427907,-1.4670985248696002,0.37797432796017544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1618415856173636,-0.7396309831346619,-1.5684162155835875,-0.16358022402342812,-0.29911463588847187,-0.04302565083448879,-1.5253531599466492,-0.6415325963599732,-0.36637950872924746,-0.7508776093955976,0.7154453595869027,-0.18885461479361085,-0.8723758672431526,-1.2675754959205077,0.7131702001624247,0.7728947723573956,1.374836740499899,-0.4582037804642094,-0.25318687808478985,-0.22708088820359404,-1.189497906085779,0.9707660403512531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14857588782378822,-0.4707255378969814,-1.4058784252267558,0.2880158391600015,0.5188401260832997,0.09136499939332461,-1.4030635606595396,0.01807126207062681,-0.5899978540026217,-0.8665793691673421,0.8906564723544732,-0.28864162857416337,-0.8749420476840656,-1.016047011999556,0.9689109423726407,0.2537819414797282,1.0724203519037592,0.4497710098823061,0.11833411257863613,-0.41310501240416686,-1.4064483033218393,0.93182931929608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2453696212775324,-0.07964346843578624,-1.1630451401554385,1.17284297625129,1.1740935201110434,0.09136499939332461,-1.228855766432135,-0.6172982236728509,0.585121577939188,-1.0300726769321116,0.9286646248769249,-0.3833208019913733,-0.8647907458162187,-1.0539200178020145,1.1007370216729275,-0.27743246628534785,0.9921482140327145,-0.769101683823356,-0.4210156826273586,0.6333582476058883,-1.251346748612744,1.158298002984359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21331396875850958,0.3706257826858253,-0.8802641055691834,2.2719310022401102,1.2470459000371046,-0.45739683285596155,-1.0521591296295794,-0.5032064849051805,-0.5511635250791107,-0.8622550928073772,0.37784905921654016,-0.4715966396268301,-0.8482304919082706,-1.2335033261455888,1.0734923070442273,-0.2971484262598142,0.932827134933357,-0.018177384104695705,0.2102507438988863,0.5627341829505893,-1.0439853192103221,0.7415161623018869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11863937568169151,0.8014363130979204,-0.6051511105263213,2.8318346116860305,0.6472388112047,-0.45739683285596155,-0.8748663947748739,-0.73152631240989,-0.39349421268070667,-0.7224113628856252,0.41453574487651085,-0.5518377772529218,-0.831044671091854,-1.0393930240424913,0.7226570616318129,-0.30437760370757727,0.7653263150781439,-0.6117950521763932,-0.33195859870147726,0.33898891578046336,-0.918130116393822,0.9918236547994664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12263736334049226,1.0962293681893556,-0.41290786675333724,1.9495574809187148,-0.3526485503303443,-0.19421514020506508,-0.6973406593702663,-0.6718387832845081,0.3345740203480478,-0.5780503718046089,-0.15522780319013382,-0.6220483888188316,-0.8142991697815742,-0.9001920157768691,0.49481746316822717,-0.34315235255742216,0.6828375997104471,-0.6129362492878428,-0.1382297091170182,0.3193420371886937,-0.6407692218058417,0.8630940872292807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0069572168220361245,1.2259645297758561,-0.32319025146804337,0.6827642337254739,-1.1198038288847203,-0.19421514020506508,-0.5197037278544518,-0.4847782965474429,-0.49776964074042535,-0.4074804160022293,-0.18566328529135936,-0.6799094997899704,-0.7950435022247212,-0.7196597905484428,1.01006128671096,-0.4529046518298411,-0.03129508709700004,-0.3318177892763589,-0.07901832593663838,-0.13176351497064456,-0.4091956486234832,0.6008671903270613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039752441128212204,1.2736659318061019,-0.27916452557027144,0.3258146481678192,-1.5302658597072747,0.0633669446411014,-0.3420051287882556,-0.6413790946189545,-0.5726411100814881,-0.562913634623959,-1.2315540833772374,-0.7229513127799019,-0.7953628169147113,-0.4495332091204266,1.0544140736301095,-0.6461211954441981,-1.3501306850649755,-0.41774529066201715,0.10848343824325628,-0.11419809043344581,1.1931208763774344,-0.11747558179295813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3259309614853919,1.2131771263265592,-0.2986822189319736,0.39947091588542094,-1.4590377617451338,1.2616837383676875,-0.48212906742846373,-0.5227042163646417,0.4773585567790877,-0.7640860668365571,-1.4813921998979642,-0.8442882540709487,-0.8166055244729531,-0.15032439741274314,1.0174691077319509,-0.7131555125217872,-2.5569944596031955,0.2732585067647609,-0.4438229289029034,-0.032838385057870616,1.074697123632004,-0.5322708550746507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29612926619144764,1.137547477135626,-0.32354638542304526,1.3969927901811077,-1.3222432029238989,0.8641113483032599,-0.6486515805013428,-0.4976465615225601,-0.1792766987550971,-0.9671122570551749,-1.0363683402066004,-0.963651775297244,-0.8514203007997488,0.05557063083273984,0.29659266113091803,0.5230361348365163,-3.255288376199908,-0.53193792608953,0.012323640558930407,0.20234681874580118,0.8299387196783936,-0.5108159271462882,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24727088757115592,1.1165858729951579,-0.2970073219119918,1.8109166431170518,-0.9848381541243321,1.1944883817966354,-0.8098031382661788,-0.1566928531470471,-0.33261340396887096,-1.0010742222332372,-1.3644873881032025,-1.0793531266082044,-0.8819723438508966,-0.22088808140664418,-0.5035567095614224,1.1861500690930848,-2.295521174214643,-0.5529128680525417,-0.9647175944190899,-0.25468025519057247,0.8903492170303132,-0.5787565322527742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06249767639868058,1.034518401871349,-0.3027464157448866,1.680476492917174,-0.7324038384467173,0.9369062025790331,-0.9610685765689768,-0.6588312482732749,-0.26918409241587665,-0.9358621841415863,-0.4950065458713856,-1.2019902032807221,-0.8877901466645486,-0.4283503536898919,-0.5576881970890271,1.1046573085126303,-1.9481407614306367,-0.299277828201513,-0.8146499220787731,-0.21258151113421425,2.3658516424313674,-0.1711129016138698,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.748426002218078,0.9378991850276915,-0.3041930765081478,1.2307640042685377,-0.4576966643760441,-0.26141046531897166,-1.0922761008471613,-0.416226111574853,-0.4175447119870346,-0.7299256408004985,-0.18945809980563344,-1.324801785444383,-0.8729517259780112,-0.6176875400927772,-0.4385856128341636,0.8713515852429138,-1.6872302499407488,0.2677921869697766,-0.7642769664327765,-0.17133215637317836,0.6968917909866651,0.23374953466395676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3770879744223124,0.7875589540819955,-0.3246182807001437,0.18912625022460727,-0.43049584176609196,0.44974015055321437,-1.2537501330716223,-0.03415900928976567,-0.4410170357885572,-0.8094585758640496,-0.5764913495219408,-1.4406134376378548,-0.8389394470928385,-0.8808253174805079,-0.12871429485621463,-0.26231688121917446,-0.5420703031685217,0.4637181163490584,-0.8705296261776042,-0.508934317282075,0.22583374615919674,0.4085674659321018,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24607227866936793,0.7011060274721068,-0.29947056559421764,-0.13391332194687008,0.12892181099764746,0.42174209580099115,-1.4042231161827943,-0.6727141858181475,-0.6521932730117396,-0.9704840271484328,-0.6868827515986743,-1.5103556604441417,-0.7900791316438549,-1.111979258613034,-0.18141933406389088,-0.6359880601329603,-1.146447403018929,-0.6642552902388672,-0.9542566876210474,-0.35995453136015837,0.08032115928373931,-0.1846215599391364,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3049134143533007,0.8624853209396725,-0.10671631326345707,0.3440533349690222,1.4247426979579387,-0.26141046531897166,-1.4071957418251972,-0.5253286567184088,-0.6103426095271148,-0.9971378174203317,-1.3843850525192143,-1.4437582055296856,-0.7211354633087481,-1.0910698262473395,-0.19547502425246246,-0.2256268267745347,0.2204415134683903,-0.5235662458365099,-0.7479733856726949,-0.30490666459258287,0.08415674641719366,-0.2374642527997309,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35395449878450685,1.2073203240372392,0.21275466998287906,1.3759754489438225,1.757077558685777,-0.48539489547247117,-1.2565491987530732,-0.6516921830701488,-0.3559973435343557,-1.0247254163140909,-0.8983474532854987,-1.3403973212471576,-0.6384903361509167,-0.7861495422372545,0.09954478912853458,-0.06977880400109354,0.45089589487957155,-0.7976217491907348,-0.9739320650985961,-0.3942294582295014,0.42888014003648195,0.19799132145001438,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.37093995649411904,1.5002601750302844,0.5127892787378923,1.9738981348495073,0.844458676706649,-0.5917874988123474,-1.0857169288650896,-0.6375704594106757,-0.5981883063255342,-0.9599682978707034,-0.5511238819920244,-1.222046318509751,-0.5857211525142916,-0.950340843396941,0.1744034657889774,-0.013234857490628449,0.41048562463129434,-0.7145943748516268,-1.8383067600210758,-0.5725958591881077,0.7932609177147278,1.0057296266048878,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3469123462774595,1.640293987475236,0.7279802613514484,2.4269068471891067,-0.11751625752337017,-0.5917874988123474,-0.9109756931550258,-0.5969025173117373,-0.6291570781053102,-0.7875299396523086,-0.08997108223381459,-1.0993905652986844,-0.5794748620267649,-1.2353296288898699,-0.13080192104340754,0.02958812440115673,1.1017845879938963,-0.8201838673714017,-0.6917490476615427,-0.3449626899399755,0.4034693752773412,0.4085674659321018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3131771103173189,1.7113840711569848,0.9129497844709987,2.5552511551233095,0.16335592693834577,1.586639950742053,-0.7348716331402851,-0.01215373320125695,-0.48602774207814586,-0.70026876685078,-0.6710668935130653,-0.9749914052304467,-0.6061635102170517,-0.9017567765386121,-0.547105096333396,-0.04881153118240468,0.7304918981544675,-0.5669610456888565,-1.1191236680274317,-0.2031752028516806,-0.25265574873934105,0.03827130242775514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3421836503633886,1.8064643627094497,1.1232935122471492,2.7573994504921204,0.5644658886843321,1.586639950742053,-0.5581389586434025,-0.6944249018594083,-0.5787909747338813,-0.7409046380557526,-1.3036529501318885,-0.8497246989921643,-0.633579779896189,-0.5385265804963764,-0.6317030399878248,0.29849013312039324,0.6497239628572171,-0.5711953700147041,0.05305460347506408,-0.39177586262204644,0.052513152566189006,-0.966931802364092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4401488787685528,1.9002421760021349,1.3452522044764397,3.4750998858895943,0.39336699440510936,1.586639950742053,-0.3810656113658352,-0.5811973691780774,-0.6441826740987656,-0.6536550048618773,-0.9282506960186199,-0.7239658941524281,-0.6284054485855775,-0.1736742731781009,-0.5176315467073085,0.6466483350354854,0.32059607152366804,0.012004363528045967,-0.17057737361513078,-0.6114898712464059,0.6319265339137683,-0.3534797890049577,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05007119611722591,-2.8474408410347705,-0.5014379160055757,-0.03549457373696609,-1.0114038786866835,-0.14381862277677612,1.4783645673428902,3.3262977067678663,-0.19760588114352765,0.7002924469895037,-1.124043035527908,1.2794112872456191,-1.267698875069991,0.29629338071298544,-0.5409651533945744,-0.21578018852671949,-0.24326639845006276,2.140367378425326,-0.42080034449568315,-0.33769435694044886,0.1872381506288038,-0.7122538615848136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06899142175502328,-2.9752247708771367,-0.6293445418956019,-0.038319999029004924,-0.6389033681607411,0.046568136955483765,1.4452529058256123,1.578481102601713,-0.47281519866011734,0.6223029529226122,-0.9787873458236677,1.207786717292501,-1.25696554518425,0.22481080325791175,-0.6011607558316364,0.07360825051713187,-0.0471672769962329,0.9455014146860459,-0.4801814123769709,-0.29722472248044135,-0.14286206704418522,-0.09800722126537158,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1798788862140498,-3.114814895594282,-0.7661298686975778,-0.17797536230255465,-0.7985672895262786,0.046568136955483765,1.4224711398523044,-0.011779304665114404,-0.497783528195051,0.5139297683948436,-1.2723956278299073,1.1401868772436818,-1.241481272150111,0.2396479749492342,-0.9564108185248359,0.31872958525487,0.10675274033267969,-0.18119813314125785,0.3121529499187043,-0.30070607879418987,0.010081969902341148,-0.8981965702972965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.41326640147600135,-3.1242459008085457,-0.8234423993328901,-0.3606995518861233,-1.028679848246937,0.1641599794976793,1.4102582638522787,0.5775898771266922,-0.6260323714667801,0.35463842901073844,-0.19733211163380007,1.0769175905377049,-1.218189534154556,0.3384535712863201,-0.7086142400803843,0.13791744887753737,-0.3245349707433755,-0.31675094196846,1.3714141965907212,-0.28469291722272555,0.7426791123922866,-1.0535461410378568,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43521576925131283,-3.0188549962284985,-0.8099818943829645,-0.31301183900930246,-0.9208401414360611,-0.2838088965378922,1.4083471954503781,-0.1249814631815224,-0.5765495861826698,0.20926106959411817,0.24834008866038024,1.0181981904372224,-1.1864429023448013,0.5074671715064417,-0.18576022281504484,0.04853828067867259,0.3580246942872016,0.38401384479511996,1.707741972721486,-0.2726035824551714,0.7541858737926531,-0.8389968617542177,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4514122538153753,-2.9648448704802957,-0.8295826533210923,-0.18021587677244807,-0.7644113023953439,-0.47419567199872453,1.4170965064625318,0.2602455129045138,-0.5881310161752944,0.08322283884029179,0.11818799553442944,0.964144626720899,-1.1471608974986915,0.7046991087417087,0.15060030276757064,0.5236932468640446,-0.8865307369445825,-0.7652803399669454,0.9463556568820015,0.42875225784852944,0.4859344986466291,-0.24978097068453314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5420181367177704,-2.933262258326195,-0.863175886239478,-0.16117776811019396,-0.615264460821581,-0.5917874988123474,1.4363885084203587,-0.7441626858430095,-0.49483704280161495,-0.016294283144482342,-0.5734427137296253,0.915220167398316,-1.0994860294912747,0.9423984973633965,0.372904910967485,0.7353114377904721,-0.6304565463097812,-0.38248761758940736,0.21507893006343293,0.5651202532025511,0.4681949081543982,0.03946324286821761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4605728929340388,-2.8901648932361694,-0.8902214945039678,-0.1359522349806334,-0.6963434320975834,0.12496267767885062,1.4661017514050514,0.3970682032768675,-0.4980170260279381,-0.08098110411664397,-0.61798384359394,0.8718141530015412,-1.0448646935670856,1.2073925898437485,0.618761568324027,0.8152047768267557,-1.381525992865743,0.6944564190244095,0.30258043710394145,0.9877212858059732,0.4552498015789863,-0.3705642686516174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.24582647618091516,-2.764881678153781,-0.8673266420409091,-0.18021587677244807,-0.4456724783494692,0.12496267767885062,1.5059311122491057,2.01674000770962,-0.6310805066586681,-0.10357623382552092,-0.9464446726533902,0.8342818194464838,-0.9859464479870431,1.428028413753371,0.8246600453650388,0.36580300213665634,-1.4741633980848914,1.5861542806146218,0.35887415504630005,0.9330833643047161,0.286004519315275,-0.7154323694260538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025929626650846825,-2.4335932101868587,-0.7174689671881923,-0.3630603161313777,0.5034235657311366,0.12496267767885062,1.5554005576825958,2.108430321666041,-0.648440444046556,-0.08109346254115658,-0.7469201350260757,0.8028993197185244,-0.9249391078252297,1.0753838231116142,1.1003502075471816,-0.3267503661407018,-0.2782643080059678,2.3983218160111326,0.12038686528617239,1.4992758088780225,-0.06710922115844531,-0.16237200505046065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1479618717914314,-1.8370022401836847,-0.40484934136936457,-0.393851877405796,1.5249833929542063,-0.15501783838623617,1.6141104397528936,2.8365002883157033,-0.5581684145080626,-0.016504782556402118,-0.5002063157764687,0.7779109614623321,-0.8663041505744009,0.7274175483914126,1.4080427518432217,-0.7142112098968296,-0.23788720353464723,3.168115093641349,0.4002420162777685,2.5281304531217965,-0.505325051155705,-0.2732224660136733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2319305514292226,-1.1040589318005771,-0.006226567711990513,-0.42351877948235406,2.0598916856131013,-0.2838088965378922,1.681584368526269,4.145096713308201,-0.6283277136781134,0.08293510645256623,-0.5232348000048763,0.7590506471557583,-0.8164918391451534,0.3870365102410495,1.7074312341589764,-0.8551105099917061,0.22113962978232965,2.218819034743557,-0.10286857299285254,1.707456808771662,-1.0401497320768667,-0.06264632153158778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1591472591071572,-0.3541232068125711,0.4023677626069878,-0.3929100689751164,1.5701197810608838,-0.2838088965378922,1.7380806557326973,5.506913519397447,-0.6051589997716772,0.2089161894697066,-1.1109001148571347,0.7467719724162585,-0.7811121149471727,0.059971642973104644,1.9004065027525765,-0.49082817950774393,-0.02755179936357991,1.8804238006784995,0.3237334075489982,2.176067427416698,-1.7137747223899393,-0.15522036240767445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
